Date,Casos de dengue
2022-06-14,656.5555555555555
2022-06-15,5734.71506849315
2022-06-16,331.03667136812413
2022-06-17,510.9779735682819
2022-06-18,37.17857142857143
2022-06-19,656.5555555555555
2022-06-20,806.6883852691218
2022-06-21,169.68119266055047
2022-06-22,1054.6513545347468
2022-06-23,884.2083333333334
2022-06-24,806.6883852691218
2022-06-25,83.35897435897436
2022-06-26,1054.6513545347468
2022-06-27,1054.6513545347468
2022-06-28,331.03667136812413
2022-06-29,656.5555555555555
2022-06-30,331.03667136812413
2022-07-01,37.17857142857143
2022-07-02,1054.6513545347468
2022-07-03,331.03667136812413
2022-07-04,806.6883852691218
2022-07-05,331.03667136812413
2022-07-06,1054.6513545347468
2022-07-07,656.5555555555555
2022-07-08,510.9779735682819
2022-07-09,806.6883852691218
2022-07-10,1054.6513545347468
2022-07-11,656.5555555555555
2022-07-12,331.03667136812413
2022-07-13,331.03667136812413
2022-07-14,1054.6513545347468
2022-07-15,656.5555555555555
2022-07-16,510.9779735682819
2022-07-17,169.68119266055047
2022-07-18,510.9779735682819
2022-07-19,331.03667136812413
2022-07-20,1054.6513545347468
2022-07-21,331.03667136812413
2022-07-22,656.5555555555555
2022-07-23,656.5555555555555
2022-07-24,656.5555555555555
2022-07-25,169.68119266055047
2022-07-26,1054.6513545347468
2022-07-27,1054.6513545347468
2022-07-28,806.6883852691218
2022-07-29,169.68119266055047
2022-07-30,331.03667136812413
2022-07-31,37.17857142857143
2022-08-01,806.6883852691218
2022-08-02,1054.6513545347468
2022-08-03,656.5555555555555
2022-08-04,83.35897435897436
2022-08-05,510.9779735682819
2022-08-06,1054.6513545347468
2022-08-07,656.5555555555555
2022-08-08,656.5555555555555
2022-08-09,331.03667136812413
2022-08-10,37.17857142857143
2022-08-11,510.9779735682819
2022-08-12,331.03667136812413
2022-08-13,331.03667136812413
2022-08-14,331.03667136812413
2022-08-15,1054.6513545347468
2022-08-16,806.6883852691218
2022-08-17,510.9779735682819
2022-08-18,1054.6513545347468
2022-08-19,656.5555555555555
2022-08-20,1054.6513545347468
2022-08-21,1054.6513545347468
2022-08-22,331.03667136812413
2022-08-23,656.5555555555555
2022-08-24,656.5555555555555
2022-08-25,169.68119266055047
2022-08-26,806.6883852691218
2022-08-27,510.9779735682819
2022-08-28,169.68119266055047
2022-08-29,656.5555555555555
2022-08-30,37.17857142857143
2022-08-31,1054.6513545347468
2022-09-01,510.9779735682819
2022-09-02,169.68119266055047
2022-09-03,169.68119266055047
2022-09-04,510.9779735682819
2022-09-05,806.6883852691218
2022-09-06,169.68119266055047
2022-09-07,1054.6513545347468
2022-09-08,331.03667136812413
2022-09-10,331.03667136812413
2022-09-11,83.35897435897436
2022-09-12,806.6883852691218
2022-09-13,37.17857142857143
2022-09-14,83.35897435897436
2022-09-15,884.2083333333334
2022-09-16,1054.6513545347468
2022-09-17,1054.6513545347468
2022-09-18,656.5555555555555
2022-09-19,37.17857142857143
2022-09-20,806.6883852691218
2022-09-21,331.03667136812413
2022-09-22,1054.6513545347468
2022-09-23,1054.6513545347468
2022-09-24,37.17857142857143
2022-09-25,1054.6513545347468
2022-09-26,1054.6513545347468
2022-09-27,806.6883852691218
2022-09-28,37.17857142857143
2022-09-29,656.5555555555555
2022-09-30,884.2083333333334
2022-10-01,331.03667136812413
2022-10-02,18266.35
2022-10-03,673.7796610169491
2022-10-04,1976.6271186440679
2022-10-05,21821.46153846154
2022-10-06,18266.35
2022-10-07,7663.831978319783
2022-10-08,24633.09670781893
2022-10-09,15328.684350132626
2022-10-10,11782.503472222223
2022-10-11,14070.242105263158
2022-10-12,24633.09670781893
2022-10-13,7663.831978319783
2022-10-14,24633.09670781893
2022-10-15,5734.71506849315
2022-10-16,10421.082644628097
2022-10-17,7663.831978319783
2022-10-18,4612.8050847457625
2022-10-19,24633.09670781893
2022-10-20,21821.46153846154
2022-10-21,18266.35
2022-10-22,21821.46153846154
2022-10-23,5734.71506849315
2022-10-24,21821.46153846154
2022-10-25,673.7796610169491
2022-10-26,15328.684350132626
2022-10-27,9527.732919254659
2022-10-28,11782.503472222223
2022-10-29,24633.09670781893
2022-10-30,15328.684350132626
2022-10-31,24633.09670781893
2022-11-01,24633.09670781893
2022-11-02,9527.732919254659
2022-11-03,3048.061281337047
2022-11-04,7663.831978319783
2022-11-05,11782.503472222223
2022-11-06,7663.831978319783
2022-11-07,24633.09670781893
2022-11-08,15328.684350132626
2022-11-09,7663.831978319783
2022-11-10,3048.061281337047
2022-11-11,5734.71506849315
2022-11-12,21821.46153846154
2022-11-13,11782.503472222223
2022-11-14,7663.831978319783
2022-11-15,3048.061281337047
2022-11-16,18266.35
2022-11-17,11782.503472222223
2022-11-18,7663.831978319783
2022-11-19,7663.831978319783
2022-11-20,7663.831978319783
2022-11-21,3048.061281337047
2022-11-22,18266.35
2022-11-23,15328.684350132626
2022-11-24,21821.46153846154
2022-11-25,10421.082644628097
2022-11-26,5734.71506849315
2022-11-27,11782.503472222223
2022-11-28,673.7796610169491
2022-11-29,14070.242105263158
2022-11-30,7663.831978319783
2022-12-01,24633.09670781893
2022-12-02,175378.31818181815
2022-12-03,175378.31818181815
2022-12-04,5734.71506849315
2022-12-05,146914.73377703826
2022-12-06,63589.94233937397
2022-12-07,63589.94233937397
2022-12-08,190271.08052434458
2022-12-09,46456.4126984127
2022-12-10,190271.08052434458
2022-12-11,146914.73377703826
2022-12-12,190271.08052434458
2022-12-13,63589.94233937397
2022-12-14,86981.02526315789
2022-12-15,114460.84107142857
2022-12-16,190271.08052434458
2022-12-17,63589.94233937397
2022-12-18,146914.73377703826
2022-12-19,146914.73377703826
2022-12-20,114460.84107142857
2022-12-21,146914.73377703826
2022-12-22,146914.73377703826
2022-12-23,190271.08052434458
2022-12-24,86981.02526315789
2022-12-25,86981.02526315789
2022-12-26,63589.94233937397
2022-12-27,146914.73377703826
2022-12-28,46456.4126984127
2022-12-29,190271.08052434458
2022-12-30,63589.94233937397
2022-12-31,114460.84107142857
2023-01-01,46456.4126984127
2023-01-02,114460.84107142857
2023-01-03,146914.73377703826
2023-01-04,63589.94233937397
2023-01-05,190271.08052434458
2023-01-06,86981.02526315789
2023-01-07,146914.73377703826
2023-01-08,190271.08052434458
2023-01-09,63589.94233937397
2023-01-10,63589.94233937397
2023-01-11,114460.84107142857
2023-01-12,190271.08052434458
2023-01-13,190271.08052434458
2023-01-14,114460.84107142857
2023-01-15,190271.08052434458
2023-01-16,190271.08052434458
2023-01-17,190271.08052434458
2023-01-18,146914.73377703826
2023-01-19,29405.440111420612
2023-01-20,114460.84107142857
2023-01-21,146914.73377703826
2023-01-22,146914.73377703826
2023-01-23,190271.08052434458
2023-01-24,146914.73377703826
2023-01-25,29405.440111420612
2023-01-26,63589.94233937397
2023-01-27,86981.02526315789
2023-01-28,146914.73377703826
2023-01-29,114460.84107142857
2023-01-30,190271.08052434458
2023-01-31,63589.94233937397
2023-02-01,29405.440111420612
2023-02-02,190271.08052434458
2023-02-03,146914.73377703826
2023-02-04,114460.84107142857
2023-02-05,86981.02526315789
2023-02-06,46456.4126984127
2023-02-07,63589.94233937397
2023-02-08,29405.440111420612
2023-02-09,29405.440111420612
2023-02-10,46456.4126984127
2023-02-11,29405.440111420612
2023-02-12,114460.84107142857
2023-02-13,46456.4126984127
2023-02-14,146914.73377703826
2023-02-15,63589.94233937397
2023-02-16,114460.84107142857
2023-02-17,146914.73377703826
2023-02-18,114460.84107142857
2023-02-19,190271.08052434458
2023-02-20,190271.08052434458
2023-02-21,29405.440111420612
2023-02-22,190271.08052434458
2023-02-23,146914.73377703826
2023-02-24,190271.08052434458
2023-02-25,190271.08052434458
2023-02-26,29405.440111420612
2023-02-27,146914.73377703826
2023-02-28,29405.440111420612
2023-03-01,63589.94233937397
2023-03-02,46456.4126984127
2023-03-03,29405.440111420612
2023-03-04,114460.84107142857
2023-03-05,86981.02526315789
2023-03-06,146914.73377703826
2023-03-07,46456.4126984127
2023-03-08,63589.94233937397
2023-03-09,63589.94233937397
2023-03-10,86981.02526315789
2023-03-11,46456.4126984127
2023-03-12,86981.02526315789
2023-03-13,190271.08052434458
2023-03-14,63589.94233937397
2023-03-15,190271.08052434458
2023-03-16,63589.94233937397
2023-03-17,86981.02526315789
2023-03-18,146914.73377703826
2023-03-19,86981.02526315789
2023-03-20,190271.08052434458
2023-03-21,146914.73377703826
2023-03-22,146914.73377703826
2023-03-23,63589.94233937397
2023-03-24,190271.08052434458
2023-03-25,29405.440111420612
2023-03-26,63589.94233937397
2023-03-27,190271.08052434458
2023-03-28,190271.08052434458
2023-03-29,190271.08052434458
2023-03-30,146914.73377703826
2023-03-31,190271.08052434458
2023-04-01,35170.409638554214
2023-04-02,35170.409638554214
2023-04-03,11782.503472222223
2023-04-04,18266.35
2023-04-05,18266.35
2023-04-06,7663.831978319783
2023-04-07,18266.35
2023-04-08,18266.35
2023-04-09,21821.46153846154
2023-04-10,1511.2641509433963
2023-04-11,7663.831978319783
2023-04-12,10421.082644628097
2023-04-13,11782.503472222223
2023-04-14,9527.732919254659
2023-04-15,1511.2641509433963
2023-04-16,3048.061281337047
2023-04-17,15328.684350132626
2023-04-18,5734.71506849315
2023-04-19,3048.061281337047
2023-04-20,24633.09670781893
2023-04-21,3048.061281337047
2023-04-22,3048.061281337047
2023-04-23,4612.8050847457625
2023-04-24,21821.46153846154
2023-04-25,1117.2888888888888
2023-04-26,21821.46153846154
2023-04-27,14070.242105263158
2023-04-28,7663.831978319783
2023-04-29,5734.71506849315
2023-04-30,14070.242105263158
2023-05-01,21821.46153846154
2023-05-02,5734.71506849315
2023-05-03,5734.71506849315
2023-05-04,18266.35
2023-05-05,3048.061281337047
2023-05-06,3048.061281337047
2023-05-07,10421.082644628097
2023-05-08,21821.46153846154
2023-05-09,24633.09670781893
2023-05-10,9527.732919254659
2023-05-11,21821.46153846154
2023-05-12,3048.061281337047
2023-05-13,18266.35
2023-05-14,18266.35
2023-05-15,14070.242105263158
2023-05-16,24633.09670781893
2023-05-17,18266.35
2023-05-18,15328.684350132626
2023-05-19,3048.061281337047
2023-05-20,3048.061281337047
2023-05-21,15328.684350132626
2023-05-22,5734.71506849315
2023-05-23,15328.684350132626
2023-05-24,5734.71506849315
2023-05-25,7663.831978319783
2023-05-26,7663.831978319783
2023-05-27,11782.503472222223
2023-05-28,673.7796610169491
2023-05-29,24633.09670781893
2023-05-30,5734.71506849315
2023-05-31,7663.831978319783
2023-06-01,510.9779735682819
2023-06-02,656.5555555555555
2023-06-03,331.03667136812413
2023-06-04,1054.6513545347468
2023-06-05,884.2083333333334
2023-06-06,1054.6513545347468
2023-06-07,510.9779735682819
2023-06-08,1054.6513545347468
2023-06-09,656.5555555555555
2023-06-10,331.03667136812413
2023-06-11,510.9779735682819
2023-06-12,331.03667136812413
2023-06-13,331.03667136812413
2023-06-14,806.6883852691218
2023-06-15,656.5555555555555
2023-06-16,806.6883852691218
2023-06-17,510.9779735682819
2023-06-18,510.9779735682819
2023-06-19,510.9779735682819
2023-06-20,510.9779735682819
2023-06-21,656.5555555555555
2023-06-22,37.17857142857143
2023-06-23,806.6883852691218
2023-06-24,1054.6513545347468
2023-06-25,169.68119266055047
2023-06-26,656.5555555555555
2023-06-27,37.17857142857143
2023-06-28,331.03667136812413
2023-06-29,331.03667136812413
2023-06-30,331.03667136812413
2023-07-01,60.11538461538461
2023-07-02,331.03667136812413
2023-07-03,884.2083333333334
2023-07-04,331.03667136812413
2023-07-05,1054.6513545347468
2023-07-06,510.9779735682819
2023-07-07,806.6883852691218
2023-07-08,806.6883852691218
2023-07-09,806.6883852691218
2023-07-10,5734.71506849315
2023-07-11,656.5555555555555
2023-07-12,331.03667136812413
2023-07-13,331.03667136812413
2023-07-14,83.35897435897436
2023-07-15,656.5555555555555
2023-07-16,806.6883852691218
2023-07-17,806.6883852691218
2023-07-18,1054.6513545347468
2023-07-19,169.68119266055047
2023-07-20,331.03667136812413
2023-07-21,1054.6513545347468
2023-07-22,656.5555555555555
2023-07-23,510.9779735682819
2023-07-24,331.03667136812413
2023-07-25,169.68119266055047
2023-07-26,169.68119266055047
2023-07-27,884.2083333333334
2023-07-28,1054.6513545347468
2023-07-29,1054.6513545347468
2023-07-30,331.03667136812413
2023-07-31,1054.6513545347468
2023-08-01,884.2083333333334
2023-08-02,331.03667136812413
2023-08-03,331.03667136812413
2023-08-04,331.03667136812413
2023-08-05,331.03667136812413
2023-08-06,1054.6513545347468
2023-08-07,331.03667136812413
2023-08-08,1054.6513545347468
2023-08-09,331.03667136812413
2023-08-10,37.17857142857143
2023-08-11,1054.6513545347468
2023-08-12,83.35897435897436
2023-08-13,510.9779735682819
2023-08-14,331.03667136812413
2023-08-15,331.03667136812413
2023-08-16,169.68119266055047
2023-08-17,1054.6513545347468
2023-08-18,5734.71506849315
2023-08-19,1054.6513545347468
2023-08-20,1054.6513545347468
2023-08-21,169.68119266055047
2023-08-22,884.2083333333334
2023-08-23,1054.6513545347468
2023-08-24,1054.6513545347468
2023-08-25,169.68119266055047
2023-08-26,806.6883852691218
2023-08-27,1054.6513545347468
2023-08-28,331.03667136812413
2023-08-29,656.5555555555555
2023-08-30,1054.6513545347468
2023-08-31,656.5555555555555
2023-09-01,656.5555555555555
2023-09-02,656.5555555555555
2023-09-03,510.9779735682819
2023-09-04,331.03667136812413
2023-09-05,331.03667136812413
2023-09-06,83.35897435897436
2023-09-07,169.68119266055047
2023-09-08,331.03667136812413
2023-09-09,169.68119266055047
2023-09-10,1054.6513545347468
2023-09-11,331.03667136812413
2023-09-12,656.5555555555555
2023-09-13,510.9779735682819
2023-09-14,510.9779735682819
2023-09-15,37.17857142857143
2023-09-16,1054.6513545347468
2023-09-17,1054.6513545347468
2023-09-18,656.5555555555555
2023-09-19,1054.6513545347468
2023-09-20,331.03667136812413
2023-09-21,1054.6513545347468
2023-09-22,1054.6513545347468
2023-09-23,510.9779735682819
2023-09-24,884.2083333333334
2023-09-25,1054.6513545347468
2023-09-26,806.6883852691218
2023-09-27,884.2083333333334
2023-09-28,331.03667136812413
2023-09-29,169.68119266055047
2023-09-30,656.5555555555555
2023-10-01,9527.732919254659
2023-10-02,24633.09670781893
2023-10-03,18266.35
2023-10-04,18266.35
2023-10-05,24633.09670781893
2023-10-06,1976.6271186440679
2023-10-07,18266.35
2023-10-08,1976.6271186440679
2023-10-09,7663.831978319783
2023-10-10,24633.09670781893
2023-10-11,18266.35
2023-10-12,7663.831978319783
2023-10-13,3048.061281337047
2023-10-14,24633.09670781893
2023-10-15,3048.061281337047
2023-10-16,14070.242105263158
2023-10-17,7663.831978319783
2023-10-18,7663.831978319783
2023-10-19,3048.061281337047
2023-10-20,15328.684350132626
2023-10-21,7663.831978319783
2023-10-22,5734.71506849315
2023-10-23,24633.09670781893
2023-10-24,7663.831978319783
2023-10-25,9527.732919254659
2023-10-26,7663.831978319783
2023-10-27,5734.71506849315
2023-10-28,11782.503472222223
2023-10-29,24633.09670781893
2023-10-30,1511.2641509433963
2023-10-31,15328.684350132626
2023-11-01,63589.94233937397
2023-11-02,21821.46153846154
2023-11-03,3048.061281337047
2023-11-04,5734.71506849315
2023-11-05,21821.46153846154
2023-11-06,5734.71506849315
2023-11-07,14070.242105263158
2023-11-08,10421.082644628097
2023-11-09,673.7796610169491
2023-11-10,24633.09670781893
2023-11-11,15328.684350132626
2023-11-12,673.7796610169491
2023-11-13,24633.09670781893
2023-11-14,5734.71506849315
2023-11-15,24633.09670781893
2023-11-16,4612.8050847457625
2023-11-17,5734.71506849315
2023-11-18,3048.061281337047
2023-11-19,673.7796610169491
2023-11-20,3048.061281337047
2023-11-21,3048.061281337047
2023-11-22,7663.831978319783
2023-11-23,18266.35
2023-11-24,14070.242105263158
2023-11-25,21821.46153846154
2023-11-26,7663.831978319783
2023-11-27,1117.2888888888888
2023-11-28,15328.684350132626
2023-11-29,24633.09670781893
2023-11-30,15328.684350132626
2023-12-01,24633.09670781893
2023-12-02,7663.831978319783
2023-12-03,18266.35
2023-12-04,63589.94233937397
2023-12-05,63589.94233937397
2023-12-06,190271.08052434458
2023-12-07,114460.84107142857
2023-12-08,146914.73377703826
2023-12-09,190271.08052434458
2023-12-10,190271.08052434458
2023-12-11,190271.08052434458
2023-12-12,46456.4126984127
2023-12-13,146914.73377703826
2023-12-14,190271.08052434458
2023-12-15,190271.08052434458
2023-12-16,190271.08052434458
2023-12-17,29405.440111420612
2023-12-18,146914.73377703826
2023-12-19,190271.08052434458
2023-12-20,86981.02526315789
2023-12-21,63589.94233937397
2023-12-22,29405.440111420612
2023-12-23,190271.08052434458
2023-12-24,146914.73377703826
2023-12-25,29405.440111420612
2023-12-26,63589.94233937397
2023-12-27,86981.02526315789
2023-12-28,146914.73377703826
2023-12-29,46456.4126984127
2023-12-30,63589.94233937397
2023-12-31,146914.73377703826
